id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3134126,2,2016-03-20 04:14:27,2016-03-20 04:15:06,1,-73.9695053100586,40.75765228271485,-73.9695053100586,40.75765228271485,N,39
id2013001,1,2016-04-15 11:25:19,2016-04-15 11:40:22,1,-73.97970581054686,40.73299026489258,-73.97554016113281,40.754898071289055,N,903
id2180188,2,2016-05-10 21:15:51,2016-05-10 21:19:25,1,-74.0099105834961,40.71473693847656,-74.0169906616211,40.70773696899415,N,214
id0675553,1,2016-06-09 22:18:35,2016-06-09 22:43:05,1,-73.970703125,40.767478942871094,-74.01072692871094,40.720314025878906,N,1470
id3784821,1,2016-06-26 02:51:55,2016-06-26 03:01:23,1,-74.0043411254883,40.74240493774415,-74.00114440917969,40.72911071777344,N,568
id0032321,2,2016-06-17 14:12:00,2016-06-17 14:23:49,1,-73.98442840576173,40.745948791503906,-73.97454833984375,40.759220123291016,N,709
id0615390,2,2016-05-05 21:00:01,2016-05-05 21:09:10,1,-73.98323822021484,40.77125549316406,-73.96112823486328,40.768653869628906,N,549
id0737824,2,2016-03-25 01:03:58,2016-03-25 01:18:25,6,-73.99075317382812,40.73479080200195,-73.99626159667969,40.69850158691406,N,867
id3458614,2,2016-02-05 21:43:47,2016-02-05 21:51:22,2,-73.98497009277344,40.742149353027344,-73.98973846435547,40.72975158691406,N,455
id3677331,2,2016-04-07 07:04:57,2016-04-07 07:22:38,1,-73.97091674804686,40.7833137512207,-74.01363372802734,40.714031219482415,N,1061
id1414524,1,2016-05-04 09:04:33,2016-05-04 09:05:48,1,-73.79019165039062,40.64348220825195,-73.79019165039062,40.64348220825195,N,75
id1034489,1,2016-04-13 13:07:30,2016-04-13 13:22:53,1,-73.9834442138672,40.746559143066406,-73.98684692382812,40.76153564453125,N,923
id3655303,2,2016-01-30 23:22:06,2016-01-30 23:51:47,3,-73.99156951904298,40.76487350463867,-74.00502014160156,40.7073631286621,N,1781
id3002524,1,2016-06-15 22:17:54,2016-06-15 22:42:25,1,-73.97299194335938,40.75894546508789,-74.01495361328125,40.715492248535156,N,1471
id1217635,2,2016-04-13 22:16:38,2016-04-13 22:35:38,2,-73.9541473388672,40.774658203125,-73.98345947265625,40.74383544921875,N,1140
id2132581,1,2016-05-03 06:46:34,2016-05-03 06:52:28,1,-73.97478485107422,40.74186706542969,-73.98320770263672,40.734371185302734,N,354
id1535374,2,2016-04-16 19:37:10,2016-04-16 20:01:29,1,-73.9767837524414,40.7269401550293,-73.97061920166014,40.798377990722656,N,1459
id2488618,2,2016-06-30 23:10:49,2016-06-30 23:27:52,2,-73.98506164550781,40.74467468261719,-73.95532989501955,40.77434158325195,N,1023
id1951062,2,2016-04-17 18:48:36,2016-04-17 19:00:33,1,-73.86384582519531,40.76953887939453,-73.833984375,40.75832748413085,N,717
id3838651,2,2016-04-17 12:55:14,2016-04-17 13:06:42,6,-73.9971923828125,40.72209167480469,-74.00949096679686,40.70450973510742,N,688
id1028420,1,2016-02-11 06:02:32,2016-02-11 06:40:07,1,-73.96794128417969,40.80216598510742,-73.93841552734375,40.68496322631836,N,2255
id0546178,2,2016-03-15 20:36:20,2016-03-15 20:43:38,1,-73.99183654785155,40.731178283691406,-74.00914001464844,40.714031219482415,N,438
id2605045,2,2016-02-16 13:43:03,2016-02-16 13:51:42,1,-73.9483642578125,40.809173583984375,-73.93712615966798,40.80503463745117,N,519
id3859634,2,2016-06-18 23:10:24,2016-06-18 23:33:00,1,-74.00591278076173,40.74013137817383,-73.9915313720703,40.71556091308594,N,1356
id1085648,2,2016-01-07 16:12:09,2016-01-07 16:32:58,5,-73.87094116210938,40.77381134033203,-73.9743881225586,40.7568588256836,N,1249
id0128995,2,2016-05-14 13:41:39,2016-05-14 13:45:36,1,-73.95858001708984,40.78068923950195,-73.96858978271484,40.78506088256836,N,237
id3118297,1,2016-02-14 09:15:01,2016-02-14 09:16:36,1,-73.97952270507811,40.78439712524415,-73.9761962890625,40.78854751586913,N,95
id3085924,1,2016-02-06 21:31:38,2016-02-06 21:47:52,1,-73.99169921875,40.75019836425781,-74.00264739990234,40.72651672363281,N,974
id0927504,2,2016-02-16 18:52:47,2016-02-16 19:00:47,1,-73.98951721191406,40.74264144897461,-74.0008773803711,40.729251861572266,N,480
id2425117,2,2016-02-01 16:55:52,2016-02-01 17:01:17,1,-73.98136138916014,40.74124145507813,-73.99041748046875,40.7370719909668,N,325
id2918224,1,2016-06-22 10:18:16,2016-06-22 10:43:26,4,-73.86267852783203,40.768741607666016,-73.7821273803711,40.666370391845696,N,1510
id3085963,1,2016-06-16 09:05:52,2016-06-16 09:20:57,1,-73.9771957397461,40.7580451965332,-73.96892547607422,40.78575134277344,N,905
id0796177,2,2016-04-20 16:41:06,2016-04-20 16:41:22,1,-73.93710327148438,40.76482009887695,-73.93710327148438,40.76482009887695,N,16
id0477247,1,2016-06-16 16:13:35,2016-06-16 17:13:11,2,-74.01109313964845,40.713394165039055,-73.87149047851562,40.77421188354492,N,3576
id3381128,2,2016-02-25 05:11:46,2016-02-25 05:24:03,5,-73.95851898193358,40.80043029785156,-73.94268798828125,40.84146118164063,N,737
id0235681,1,2016-05-20 00:04:49,2016-05-20 00:19:01,1,-73.99085235595702,40.750877380371094,-73.95832061767578,40.781646728515625,N,852
id3809323,1,2016-01-19 22:10:14,2016-01-19 22:13:25,1,-73.97454833984375,40.7624626159668,-73.97782897949219,40.753753662109375,N,191
id2462921,1,2016-06-21 13:27:55,2016-06-21 13:35:26,3,-73.98168182373048,40.75874328613281,-73.97307586669923,40.76421737670898,N,451
id3538212,1,2016-05-28 15:41:48,2016-05-28 15:50:06,1,-74.0035858154297,40.753173828125,-73.99444580078125,40.76172256469727,N,498
id1641278,2,2016-02-26 17:33:52,2016-02-26 17:43:37,2,-73.98235321044923,40.75738906860352,-73.98216247558594,40.77593994140625,N,585
id3876663,1,2016-06-08 19:29:16,2016-06-08 19:47:06,2,-73.99382019042969,40.74567031860352,-73.98480224609375,40.75864028930664,N,1070
id3383883,2,2016-02-04 22:16:04,2016-02-04 22:37:54,5,-73.95975494384766,40.80566787719727,-73.9752426147461,40.7522087097168,N,1310
id3534033,1,2016-05-06 12:16:57,2016-05-06 12:35:42,1,-73.98005676269531,40.770938873291016,-73.95462036132812,40.786521911621094,N,1125
id0937874,2,2016-04-01 22:46:01,2016-04-01 23:05:07,2,-73.99031066894531,40.76168441772461,-74.00135803222656,40.726478576660156,N,1146
id2915374,2,2016-04-22 15:48:53,2016-04-22 16:02:03,6,-73.99276733398438,40.75868225097656,-73.98902130126955,40.73873901367188,N,790
id0577656,2,2016-06-03 12:10:45,2016-06-03 12:36:05,5,-73.98446655273438,40.7425193786621,-73.96034240722656,40.7789306640625,N,1520
id1773159,2,2016-05-06 12:34:38,2016-05-06 13:13:40,2,-73.97554779052734,40.724212646484375,-73.9764633178711,40.72307586669922,N,2342
id0771581,1,2016-01-31 19:38:03,2016-01-31 19:39:57,1,-73.991455078125,40.7652473449707,-73.9875717163086,40.76446914672852,N,114
id3718942,1,2016-04-08 20:29:01,2016-04-08 20:36:32,1,-73.99703216552734,40.72222518920898,-73.99090576171875,40.71514129638672,N,451
id1251488,1,2016-03-01 20:16:16,2016-03-01 20:26:03,1,-73.98795318603516,40.741226196289055,-73.99093627929686,40.75589370727539,N,587
id1931250,1,2016-01-04 10:27:22,2016-01-04 10:32:30,1,-73.97763061523438,40.75142288208008,-73.96928405761719,40.76177978515625,N,308
id1128827,1,2016-06-25 17:55:38,2016-06-25 18:23:09,2,-74.01200103759766,40.70522689819336,-73.99272155761719,40.7304573059082,N,1651
id1553245,2,2016-05-30 20:47:12,2016-05-30 20:50:34,1,-73.97261810302734,40.79381561279297,-73.96748352050781,40.80275344848633,N,202
id0464951,2,2016-04-16 15:55:55,2016-04-16 16:12:42,1,-73.99298095703125,40.7340087890625,-73.98187255859375,40.722251892089844,N,1007
id0411965,2,2016-03-17 18:56:16,2016-03-17 18:59:26,1,-73.95545959472656,40.7794189453125,-73.95606231689453,40.78464126586913,N,190
id2714530,2,2016-04-03 13:09:40,2016-04-03 13:14:26,5,-73.91255950927734,40.76691818237305,-73.91642761230467,40.75672149658203,N,286
id3433368,1,2016-01-14 08:45:17,2016-01-14 09:01:39,1,-73.95280456542969,40.77202987670898,-73.96672821044923,40.75323486328125,N,982
id1188790,2,2016-06-11 01:20:58,2016-06-11 01:22:36,1,-74.00782012939453,40.74265670776367,-74.00205993652342,40.74595260620117,N,98
id0164556,1,2016-06-14 20:49:45,2016-06-14 21:03:22,1,-73.97325134277344,40.76430130004883,-73.99610137939453,40.73263931274415,N,817
id3201823,1,2016-03-12 16:36:27,2016-03-12 16:40:40,1,-73.94747161865234,40.78369522094727,-73.95509338378906,40.78289031982422,N,253
id1692209,1,2016-01-26 01:36:12,2016-01-26 02:32:24,1,-73.7795639038086,40.64692306518555,-74.2672576904297,40.80601119995117,N,3372
id3359861,1,2016-04-27 12:50:50,2016-04-27 13:06:35,1,-73.97522735595702,40.7520637512207,-73.96195220947266,40.76372146606445,N,945
id3453028,2,2016-05-18 21:49:49,2016-05-18 22:13:19,2,-73.99192047119139,40.75394821166992,-73.95179748535155,40.77341842651367,N,1410
id1955869,2,2016-02-07 19:09:27,2016-02-07 19:24:17,1,-73.87301635742188,40.7741584777832,-73.88063049316406,40.75030899047852,N,890
id0996962,2,2016-06-26 00:53:38,2016-06-26 01:02:01,5,-73.9865951538086,40.76665878295898,-73.96405029296875,40.803131103515625,N,503
id1512551,1,2016-01-05 16:05:52,2016-01-05 16:19:31,1,-73.99387359619139,40.74586868286133,-73.97099304199219,40.75943374633789,N,819
id1994387,1,2016-05-12 09:56:19,2016-05-12 10:00:21,1,-73.99810028076173,40.74100875854492,-74.00753021240234,40.7427978515625,N,242
id3734773,1,2016-02-13 22:20:50,2016-02-13 22:28:33,1,-73.98747253417969,40.7603874206543,-73.98776245117188,40.77469253540039,N,463
id1835330,1,2016-03-19 20:02:11,2016-03-19 20:09:11,1,-73.95026397705078,40.77978515625,-73.96750640869139,40.78768539428711,Y,420
id3541058,1,2016-02-27 18:20:47,2016-02-27 18:21:32,1,-74.0265121459961,40.74811172485352,-74.0265121459961,40.74811172485352,N,45
id1631577,1,2016-06-08 03:14:33,2016-06-08 03:16:27,1,-73.92284393310547,40.760833740234375,-73.9178466796875,40.76165771484375,N,114
id1019028,1,2016-05-16 22:07:11,2016-05-16 22:14:24,3,-73.9963150024414,40.75980758666992,-73.98574829101562,40.758548736572266,N,433
id3719991,2,2016-05-12 16:01:22,2016-05-12 16:06:02,1,-73.9656982421875,40.75868225097656,-73.95366668701173,40.770851135253906,N,280
id2657228,1,2016-06-03 07:21:02,2016-06-03 07:41:30,1,-73.98855590820312,40.762611389160156,-74.01004791259766,40.72122573852539,N,1228
id1216493,2,2016-02-27 21:35:49,2016-02-27 21:40:46,1,-73.98551177978516,40.76813125610352,-73.98358154296875,40.76044845581055,N,297
id3680776,2,2016-01-09 14:38:53,2016-01-09 14:43:54,1,-73.9501724243164,40.77996826171875,-73.94486236572266,40.77978897094727,N,301
id3008694,2,2016-05-01 10:18:54,2016-05-01 11:03:57,1,-74.00283813476562,40.76016616821289,-73.99259948730467,40.77395248413085,N,2703
id1825900,1,2016-03-25 16:58:57,2016-03-25 17:14:07,1,-73.98854064941406,40.763267517089844,-73.9904556274414,40.75606536865234,N,910
id2234683,2,2016-04-28 08:22:33,2016-04-28 08:48:45,1,-73.994873046875,40.75004959106445,-73.96968841552734,40.76182174682617,N,1572
id2377470,1,2016-06-06 13:03:55,2016-06-06 13:10:44,1,-74.00895690917969,40.70393753051758,-74.01527404785155,40.71147537231445,N,409
id2828486,2,2016-02-08 11:07:14,2016-02-08 11:10:25,1,-73.967041015625,40.76671600341797,-73.96065521240234,40.76620101928711,N,191
id0768735,2,2016-04-11 15:36:34,2016-04-11 16:04:19,6,-73.87084197998048,40.773719787597656,-73.97901916503906,40.76211166381836,N,1665
id1350704,1,2016-05-16 15:41:28,2016-05-16 15:51:09,1,-73.99727630615234,40.761962890625,-73.99482727050781,40.7502326965332,N,581
id1007527,2,2016-01-27 13:53:42,2016-01-27 14:07:30,1,-73.98215484619139,40.768367767333984,-73.95310974121094,40.78346252441406,N,828
id2277062,2,2016-02-17 05:26:18,2016-02-17 05:26:30,2,-73.97852325439453,40.765220642089844,-73.97946166992188,40.76578140258789,N,12
id1937889,2,2016-04-11 07:24:49,2016-04-11 07:37:13,3,-73.96356201171875,40.774410247802734,-74.00238037109375,40.760250091552734,N,744
id2086632,2,2016-06-04 12:26:01,2016-06-04 12:45:50,6,-73.97509002685547,40.76087951660156,-73.99324798583984,40.74198913574219,N,1189
id1905687,2,2016-03-15 11:19:43,2016-03-15 11:27:47,2,-73.96308135986328,40.79404830932617,-73.95168304443358,40.79124069213867,N,484
id0483598,2,2016-04-16 19:10:23,2016-04-16 19:32:10,1,-73.99468231201173,40.724830627441406,-73.9720001220703,40.75680160522461,N,1307
id1704415,2,2016-01-06 22:01:40,2016-01-06 22:05:44,1,-73.9765396118164,40.74779510498047,-73.97415924072266,40.75640869140625,N,244
id1603254,2,2016-02-09 17:41:45,2016-02-09 17:54:18,1,-73.98627471923827,40.75419235229492,-73.97114562988281,40.7554817199707,N,753
id1159865,2,2016-05-03 08:59:58,2016-05-03 10:09:33,1,-73.86901092529298,40.769691467285156,-74.01113891601562,40.71023941040039,N,4175
id1464307,1,2016-04-01 07:08:14,2016-04-01 07:12:55,1,-73.97549438476562,40.752540588378906,-73.97232055664062,40.74424362182617,N,281
id1830179,2,2016-04-05 22:42:05,2016-04-05 23:07:43,5,-73.86299896240234,40.76898956298828,-74.00559997558595,40.711238861083984,N,1538
id0503491,2,2016-02-27 11:39:32,2016-02-27 11:51:06,1,-73.990478515625,40.75091171264648,-73.9835205078125,40.73180389404297,N,694
id2129135,2,2016-05-26 16:49:26,2016-05-26 17:12:52,6,-73.87310791015625,40.77412033081055,-73.85777282714845,40.73305892944336,N,1406
id3734263,2,2016-04-29 12:03:28,2016-04-29 12:05:40,1,-73.96073913574219,40.77241897583008,-73.9615478515625,40.77674865722656,N,132
id2988704,2,2016-01-15 12:22:40,2016-01-15 12:39:21,1,-73.93340301513672,40.74466323852539,-73.97443389892578,40.75836944580078,N,1001
id2009876,1,2016-04-12 01:07:10,2016-04-12 01:14:57,1,-73.98949432373048,40.720375061035156,-73.98077392578125,40.6884651184082,Y,467
id3768083,2,2016-01-08 23:09:30,2016-01-08 23:21:38,2,-73.98368835449219,40.75541305541992,-73.95751953125,40.782581329345696,N,728
id0395700,1,2016-03-31 11:42:39,2016-03-31 11:48:46,1,-73.97781372070312,40.76384353637695,-73.97557830810547,40.7558479309082,N,367
id1278254,1,2016-01-22 11:49:35,2016-01-22 11:55:06,2,-73.99873352050781,40.72298049926758,-74.0076446533203,40.7128791809082,N,331
id0733002,2,2016-03-22 20:25:02,2016-03-22 20:34:33,1,-73.99321746826173,40.72776412963867,-73.9910888671875,40.74517822265625,N,571
id0435991,1,2016-06-03 20:34:54,2016-06-03 20:55:19,1,-73.99095916748048,40.730072021484375,-73.96092987060547,40.77812194824219,N,1225
id1188359,1,2016-04-23 21:43:13,2016-04-23 21:48:09,1,-74.00121307373048,40.72771453857422,-74.00391387939453,40.73276138305664,N,296
id0511579,2,2016-02-13 06:27:30,2016-02-13 07:10:50,2,-73.97029876708984,40.78904342651367,-73.96163940429686,40.58933639526367,N,2600
id0176501,2,2016-01-07 00:55:28,2016-01-07 01:18:52,1,-74.01168060302734,40.70783996582031,-73.89663696289062,40.71023941040039,N,1404
id3990396,2,2016-05-11 11:49:18,2016-05-11 12:25:35,1,-73.88523864746094,40.77296829223633,-73.9915313720703,40.75025939941406,N,2177
id2058465,2,2016-04-14 13:43:19,2016-04-14 13:58:20,1,-73.97715759277344,40.77946853637695,-73.97339630126955,40.7633171081543,N,901
id1323242,1,2016-04-15 07:38:16,2016-04-15 07:49:20,1,-73.99243927001955,40.75812911987305,-73.97998046875,40.77345657348633,N,664
id1833158,2,2016-05-13 22:33:37,2016-05-13 22:53:01,1,-73.96282958984375,40.76650619506836,-73.94383239746094,40.826961517333984,N,1164
id1444249,1,2016-02-07 22:35:55,2016-02-07 22:46:52,1,-73.93941497802734,40.82142639160156,-73.96022033691406,40.78145599365234,N,657
id0764193,2,2016-03-30 22:25:28,2016-03-30 22:34:59,1,-73.97792053222656,40.757232666015625,-73.95796966552734,40.78039169311523,N,571
id2557245,1,2016-04-02 16:17:30,2016-04-02 16:31:47,1,-73.96437835693358,40.7588005065918,-73.92021942138672,40.775691986083984,N,857
id1353994,1,2016-05-05 08:51:09,2016-05-05 08:56:33,1,-74.00057983398438,40.74198913574219,-74.00518035888672,40.75135803222656,N,324
id2673925,1,2016-04-21 14:37:03,2016-04-21 14:54:24,1,-73.990234375,40.72887420654297,-74.00505828857422,40.7191162109375,N,1041
id0328888,2,2016-01-29 09:39:37,2016-01-29 09:58:19,1,-73.98722076416014,40.766578674316406,-74.00495147705078,40.7515983581543,N,1122
id2835910,1,2016-05-15 12:43:05,2016-05-15 12:50:22,1,-73.98657989501955,40.740249633789055,-73.9750747680664,40.73527526855469,N,437
id3825389,1,2016-02-15 16:07:56,2016-02-15 16:16:13,1,-73.97215270996094,40.781288146972656,-73.9719467163086,40.76557159423828,N,497
id3730451,2,2016-01-09 17:57:37,2016-01-09 18:10:46,1,-73.98382568359375,40.7652587890625,-74.00491333007811,40.74682235717773,N,789
id3336015,2,2016-01-01 09:39:10,2016-01-01 09:44:49,3,-73.95487976074219,40.77756881713867,-73.96687316894531,40.77074813842773,N,339
id3129556,1,2016-05-06 12:37:17,2016-05-06 12:43:01,1,-73.98651123046875,40.75544738769531,-73.98778533935547,40.74836730957031,N,344
id0429793,1,2016-01-13 18:53:28,2016-01-13 19:03:28,1,-73.96987915039062,40.78477478027344,-73.98107147216798,40.76581573486328,N,600
id1192489,1,2016-01-08 09:33:15,2016-01-08 09:53:06,1,-73.99994659423827,40.73046875,-73.99110412597656,40.755470275878906,N,1191
id2867392,1,2016-03-15 14:47:39,2016-03-15 14:56:22,1,-73.96525573730467,40.76006317138672,-73.9779281616211,40.74199295043945,N,523
id1521408,1,2016-06-25 21:09:53,2016-06-25 21:19:42,1,-73.9981918334961,40.7508544921875,-73.97747802734375,40.750099182128906,N,589
id1744537,1,2016-06-07 15:05:53,2016-06-07 15:25:37,1,-74.00546264648438,40.72695541381836,-73.98704528808595,40.74204635620117,N,1184
id1409303,2,2016-01-17 06:00:43,2016-01-17 06:07:55,5,-74.00413513183594,40.74189376831055,-74.00331115722656,40.723880767822266,N,432
id1964919,2,2016-01-30 01:31:15,2016-01-30 01:37:01,1,-73.9825210571289,40.75508117675781,-73.99159240722656,40.76512145996094,N,346
id0445094,2,2016-02-06 20:13:26,2016-02-06 20:16:25,1,-73.96096038818358,40.77785873413085,-73.95207977294923,40.77801132202149,N,179
id2930708,1,2016-02-19 23:58:02,2016-02-20 00:16:07,1,-73.9695053100586,40.760345458984375,-74.00012969970702,40.73488998413085,N,1085
id0679200,2,2016-01-30 15:12:12,2016-01-30 15:24:49,1,-73.98797607421875,40.71912384033203,-73.95873260498048,40.71940612792969,N,757
id0048975,2,2016-06-30 03:14:56,2016-06-30 03:23:06,1,-73.98210906982422,40.77518081665039,-73.97547149658203,40.75210189819336,N,490
id1247127,2,2016-03-10 12:43:31,2016-03-10 12:51:17,1,-73.96054077148438,40.812801361083984,-73.96054077148438,40.812801361083984,N,466
id3153637,2,2016-01-17 17:07:35,2016-01-17 17:22:11,5,-73.97472381591797,40.78311538696289,-73.9503402709961,40.783485412597656,N,876
id2974935,1,2016-06-10 10:50:36,2016-06-10 11:05:17,4,-73.98487854003906,40.74769973754883,-73.97357177734375,40.75217819213867,N,881
id1764363,2,2016-05-04 21:19:36,2016-05-04 21:33:43,5,-73.98674011230467,40.76108932495117,-73.94934844970702,40.7710189819336,N,847
id3616791,1,2016-03-05 00:30:14,2016-03-05 00:50:34,1,-73.96392822265625,40.765357971191406,-73.94251251220702,40.837982177734375,N,1220
id1257760,1,2016-03-04 23:22:44,2016-03-04 23:25:12,2,-73.96142578125,40.760353088378906,-73.95297241210938,40.77205276489258,N,148
id1527653,1,2016-01-05 09:58:56,2016-01-05 10:02:45,1,-74.00142669677734,40.74114227294922,-74.00511932373048,40.74632263183594,N,229
id2197661,2,2016-04-14 08:22:01,2016-04-14 08:41:54,2,-73.94880676269531,40.778263092041016,-74.0071029663086,40.70368576049805,N,1193
id1277602,2,2016-03-13 07:15:53,2016-03-13 07:36:40,1,-73.78299713134766,40.648536682128906,-73.97502899169923,40.7466926574707,N,1247
id3013151,1,2016-05-24 19:18:21,2016-05-24 19:36:39,1,-73.88761138916014,40.753116607666016,-73.96459197998048,40.75630569458008,Y,1098
id3190810,1,2016-06-27 00:23:10,2016-06-27 00:27:32,1,-73.95597076416014,40.77217864990234,-73.94593048095702,40.777587890625,N,262
id0913348,2,2016-02-02 20:50:31,2016-02-02 20:59:07,1,-73.97933197021484,40.766578674316406,-73.99099731445312,40.75058364868164,N,516
id1601825,1,2016-02-28 15:03:42,2016-02-28 15:23:16,3,-73.96732330322266,40.76310729980469,-73.97624969482422,40.77644729614258,N,1174
id3565967,1,2016-01-25 19:53:27,2016-01-25 20:06:42,1,-74.00875854492188,40.7139778137207,-74.00273132324219,40.76068115234375,N,795
id0086654,1,2016-05-31 18:49:57,2016-05-31 18:54:31,1,-73.9660415649414,40.789649963378906,-73.96683502197266,40.801921844482415,N,274
id1884929,2,2016-03-08 00:13:56,2016-03-08 00:21:47,1,-73.97972869873048,40.75271606445313,-73.97383880615234,40.74384689331055,N,471
id2070923,1,2016-03-20 14:40:40,2016-03-20 15:13:21,3,-73.9861831665039,40.760013580322266,-73.87045288085938,40.77368927001953,N,1961
id3239447,2,2016-06-01 15:16:48,2016-06-01 15:33:46,5,-73.95195770263672,40.769355773925774,-73.96587371826173,40.76295471191406,N,1018
id3941634,1,2016-02-01 09:07:20,2016-02-01 09:32:10,1,-73.98934173583984,40.75819778442383,-74.00234985351562,40.71953582763672,N,1490
id3395948,2,2016-01-22 18:56:31,2016-01-22 19:13:37,1,-73.9507827758789,40.78585052490234,-73.95182037353516,40.826961517333984,N,1026
id0787604,2,2016-03-06 15:54:31,2016-03-06 16:19:54,5,-73.99602508544923,40.74027633666992,-73.99568176269531,40.76791763305664,N,1523
id0579703,2,2016-05-07 17:24:14,2016-05-07 17:47:54,1,-73.9914321899414,40.75490951538085,-73.9892578125,40.72174835205078,N,1420
id1393499,2,2016-02-05 11:52:48,2016-02-05 12:03:10,1,-73.97925567626955,40.77752304077149,-73.9682083129883,40.76516342163085,N,622
id3512178,2,2016-04-03 13:32:38,2016-04-03 13:35:42,1,-73.99410247802734,40.75114822387695,-73.98899841308595,40.75775909423828,N,184
id0716407,1,2016-03-05 16:38:12,2016-03-05 16:52:52,3,-74.00152587890625,40.75670623779297,-73.9828567504883,40.7569694519043,N,880
id3129593,2,2016-04-09 18:50:26,2016-04-09 19:03:01,6,-73.97029113769531,40.75954055786133,-73.98880767822266,40.74459838867188,N,755
id3536063,2,2016-01-08 06:53:24,2016-01-08 06:56:38,1,-74.00080108642578,40.7318229675293,-73.99292755126955,40.7426872253418,N,194
id2705199,2,2016-03-12 12:32:32,2016-03-12 12:44:47,1,-73.97872161865234,40.75249099731445,-74.00331115722656,40.731361389160156,N,735
id2300705,1,2016-06-03 08:29:28,2016-06-03 08:39:15,1,-73.9557113647461,40.7794303894043,-73.95967864990234,40.7739372253418,N,587
id1971686,2,2016-01-26 17:54:39,2016-01-26 18:02:34,1,-73.96227264404298,40.77324295043945,-73.95830535888672,40.78341674804688,N,475
id3293804,2,2016-02-08 21:26:06,2016-02-08 21:39:21,1,-73.99121856689453,40.74728393554688,-73.9651107788086,40.7575798034668,N,795
id0919863,1,2016-02-26 14:54:09,2016-02-26 14:56:53,2,-73.96240234375,40.77068710327149,-73.95878601074219,40.77318572998047,N,164
id2010188,1,2016-03-04 17:56:55,2016-03-04 18:16:01,2,-73.99447631835938,40.75021743774415,-73.9783477783203,40.78307723999024,N,1146
id3106807,2,2016-01-18 06:25:56,2016-01-18 06:41:34,1,-73.98683166503906,40.72121810913085,-73.93267822265625,40.6988639831543,N,938
id3813385,2,2016-03-24 20:14:20,2016-03-24 20:40:57,1,-73.99147033691406,40.75653839111328,-73.99295806884766,40.70114517211913,N,1597
id1233913,1,2016-01-19 21:27:28,2016-01-19 21:36:34,1,-73.98262786865234,40.75654220581055,-73.9835433959961,40.77582550048828,N,546
id1212718,1,2016-02-24 16:54:17,2016-02-24 17:05:31,1,-73.99553680419923,40.75935745239258,-73.97965240478516,40.75833129882813,N,674
id0095034,1,2016-02-23 09:59:16,2016-02-23 10:25:20,1,-73.9576873779297,40.78509140014648,-73.98857879638672,40.74531555175781,N,1564
id0211724,2,2016-04-16 17:08:59,2016-04-16 17:26:58,1,-73.9782943725586,40.737266540527344,-73.95059204101562,40.76145553588867,N,1079
id3249642,2,2016-06-07 17:24:06,2016-06-07 17:39:12,1,-74.00041961669923,40.75767517089844,-73.98638916015625,40.75369644165039,N,906
id1217028,1,2016-01-30 20:24:40,2016-01-30 20:41:07,1,-73.98534393310547,40.75879669189453,-73.9955062866211,40.73915481567383,N,987
id3728374,1,2016-02-18 12:45:54,2016-02-18 12:54:57,1,-74.00187683105469,40.73032760620117,-73.98716735839844,40.736572265625,N,543
id2533158,1,2016-03-12 23:53:52,2016-03-12 23:57:57,1,-73.9866714477539,40.73392105102539,-73.99158477783203,40.72658920288085,N,245
id1210332,1,2016-01-29 10:30:19,2016-01-29 10:36:21,1,-73.95975494384766,40.77384948730469,-73.9511489868164,40.775638580322266,N,362
id1633393,1,2016-06-06 23:20:00,2016-06-06 23:32:11,1,-73.98229217529298,40.77042770385742,-73.97521209716798,40.75281143188477,N,731
id2873511,2,2016-04-10 19:52:22,2016-04-10 20:05:19,1,-73.99205780029298,40.749290466308594,-73.98155975341797,40.73691177368164,N,777
id0593611,2,2016-03-01 17:24:45,2016-03-01 17:26:18,1,-73.96295928955078,40.778053283691406,-73.96319580078125,40.77507019042969,N,93
id2330596,2,2016-05-20 18:45:26,2016-05-20 19:00:26,5,-73.99337005615234,40.73620986938477,-74.00846099853516,40.734878540039055,N,900
id2429284,1,2016-02-15 08:21:42,2016-02-15 08:28:50,1,-73.94504547119139,40.77679443359375,-73.96131896972656,40.76579284667969,N,428
id0452019,2,2016-05-25 11:47:53,2016-05-25 12:00:31,1,-73.98798370361328,40.73830032348633,-73.998046875,40.71960067749024,N,758
id3175550,1,2016-06-13 08:42:07,2016-06-13 08:55:43,1,-73.98198699951173,40.74342727661133,-73.97679901123048,40.7629280090332,N,816
id1496788,2,2016-06-03 10:54:01,2016-06-03 11:09:02,5,-73.95578765869139,40.78493118286133,-73.95755767822266,40.77017593383789,N,901
id2029597,2,2016-06-11 17:26:14,2016-06-11 18:08:30,5,-73.99727630615234,40.73680877685547,-73.95777130126955,40.77354049682617,N,2536
id3838727,1,2016-04-12 11:11:57,2016-04-12 11:19:39,1,-73.98445129394531,40.73685073852539,-73.99340057373048,40.729793548583984,N,462
id2753578,2,2016-02-19 09:23:53,2016-02-19 09:35:19,2,-73.9561996459961,40.7823486328125,-73.98333740234375,40.77109146118164,N,686
id0107017,1,2016-01-21 08:24:21,2016-01-21 08:31:55,1,-74.00630187988281,40.71707153320313,-74.0074234008789,40.73320770263672,N,454
id2178976,2,2016-05-02 22:16:14,2016-05-02 22:29:01,1,-73.97335815429686,40.752601623535156,-73.9776611328125,40.77920913696289,N,767
